"LAT","LON","YEAR","MO","DY","WS50M","QV2M","ALLSKY_SFC_UV_INDEX","Date","predicted_power_usage","date"
-34.25,20.75,2020,11,16,4.79,8.62,2.05,2020-11-16,2.05490377368588,2020-11-16
-33.75,18.75,2020,11,16,6.16,8.45,2.79,2020-11-16,1.97123302082069,2020-11-16
-33.75,19.25,2020,11,16,4.83,7.87,2.73,2020-11-16,1.88487541535026,2020-11-16
-33.75,19.75,2020,11,16,4.64,7.76,2.73,2020-11-16,1.86643321296021,2020-11-16
-33.75,20.25,2020,11,16,4.69,7.79,2.84,2020-11-16,1.87152319869311,2020-11-16
-33.75,20.75,2020,11,16,4.59,7.9,2.84,2020-11-16,1.8995823215125,2020-11-16
-33.25,18.75,2020,11,16,5.1,8.3,2.79,2020-11-16,1.97264414576922,2020-11-16
-33.25,19.25,2020,11,16,4.4,7.89,2.73,2020-11-16,1.90363370399608,2020-11-16
-33.25,19.75,2020,11,16,4.66,7.69,2.73,2020-11-16,1.85002446765699,2020-11-16
-33.25,20.25,2020,11,16,5.1,7.34,2.84,2020-11-16,1.75670573098233,2020-11-16
-33.25,20.75,2020,11,16,5.18,6.98,2.84,2020-11-16,1.67307588187053,2020-11-16
-32.75,18.75,2020,11,16,4.42,7.87,2.97,2020-11-16,1.89847175112968,2020-11-16
-32.75,19.25,2020,11,16,4.45,7.68,3.09,2020-11-16,1.85473908603226,2020-11-16
-32.75,19.75,2020,11,16,4.86,7.3,3.09,2020-11-16,1.75566712773303,2020-11-16
-32.75,20.25,2020,11,16,5.65,6.6,3.05,2020-11-16,1.57201421589626,2020-11-16
-32.75,20.75,2020,11,16,6.29,5.98,3.05,2020-11-16,1.411330441146,2020-11-16
-32.25,18.75,2020,11,16,4.13,7.42,2.97,2020-11-16,1.80686753962767,2020-11-16
-32.25,19.25,2020,11,16,4.38,6.93,3.09,2020-11-16,1.68835852510087,2020-11-16
-32.25,19.75,2020,11,16,4.79,6.4,3.09,2020-11-16,1.55554618949119,2020-11-16
-32.25,20.25,2020,11,16,5.68,5.78,3.05,2020-11-16,1.38657196609494,2020-11-16
-32.25,20.75,2020,11,16,6.69,5.33,3.05,2020-11-16,1.2518574216338,2020-11-16
-34.25,18.75,2020,11,17,8.06,10.22,2.5,2020-11-17,2.30636206337452,2020-11-17
-34.25,19.25,2020,11,17,6.66,9.98,1.8,2020-11-17,2.29880397209532,2020-11-17
-34.25,19.75,2020,11,17,6.36,10.03,1.8,2020-11-17,2.31999930290732,2020-11-17
-34.25,20.25,2020,11,17,6.57,10.25,1.46,2020-11-17,2.36252121276669,2020-11-17
-34.25,20.75,2020,11,17,6.87,10.58,1.46,2020-11-17,2.4268015044745,2020-11-17
-33.75,18.75,2020,11,17,6.1,9.86,2.59,2020-11-17,2.29038227521397,2020-11-17
-33.75,19.25,2020,11,17,4.65,9.37,2.22,2020-11-17,2.22824831147989,2020-11-17
-33.75,19.75,2020,11,17,4.57,9.34,2.22,2020-11-17,2.22415317958451,2020-11-17
-33.75,20.25,2020,11,17,4.81,9.45,1.98,2020-11-17,2.24093729224536,2020-11-17
-33.75,20.75,2020,11,17,4.84,9.64,1.98,2020-11-17,2.28268024966775,2020-11-17
-33.25,18.75,2020,11,17,4.56,9.46,2.59,2020-11-17,2.25147709937871,2020-11-17
-33.25,19.25,2020,11,17,3.92,8.87,2.22,2020-11-17,2.139988497158,2020-11-17
-33.25,19.75,2020,11,17,4.21,8.71,2.22,2020-11-17,2.09438184093084,2020-11-17
-33.25,20.25,2020,11,17,4.61,8.51,1.98,2020-11-17,2.03612995334999,2020-11-17
-33.25,20.75,2020,11,17,4.65,8.36,1.98,2020-11-17,2.00106310425618,2020-11-17
-32.75,18.75,2020,11,17,4.13,9,2.56,2020-11-17,2.16226618063109,2020-11-17
-32.75,19.25,2020,11,17,4.12,8.49,2.34,2020-11-17,2.0478805157214,2020-11-17
-32.75,19.75,2020,11,17,4.36,8.12,2.34,2020-11-17,1.9566954209888,2020-11-17
-32.75,20.25,2020,11,17,4.95,7.59,2.38,2020-11-17,1.81791396235401,2020-11-17
-32.75,20.75,2020,11,17,5.44,7.1,2.38,2020-11-17,1.69144611712707,2020-11-17
-32.25,18.75,2020,11,17,4.45,8.73,2.56,2020-11-17,2.09092172720542,2020-11-17
-32.25,19.25,2020,11,17,4.83,8.02,2.34,2020-11-17,1.91861579266071,2020-11-17
-32.25,19.75,2020,11,17,4.76,7.39,2.34,2020-11-17,1.77922753357769,2020-11-17
-32.25,20.25,2020,11,17,4.93,6.74,2.38,2020-11-17,1.6273817268198,2020-11-17
-32.25,20.75,2020,11,17,5.44,6.26,2.38,2020-11-17,1.50250000418854,2020-11-17
-34.25,18.75,2020,11,18,9.5,9.49,2.64,2020-11-18,2.0944059095961,2020-11-18
-34.25,19.25,2020,11,18,8,9.12,2.02,2020-11-18,2.06092233743957,2020-11-18
-34.25,19.75,2020,11,18,7.67,9.03,2.02,2020-11-18,2.05162150326601,2020-11-18
-34.25,20.25,2020,11,18,7.76,9.16,1.72,2020-11-18,2.07787860208918,2020-11-18
-34.25,20.75,2020,11,18,7.91,9.39,1.72,2020-11-18,2.12463957811094,2020-11-18
-33.75,18.75,2020,11,18,9.12,9.22,2.66,2020-11-18,2.04627471237919,2020-11-18
-33.75,19.25,2020,11,18,7.38,8.83,2.3,2020-11-18,2.01625125394808,2020-11-18
-33.75,19.75,2020,11,18,7.25,8.73,2.3,2020-11-18,1.99806870237036,2020-11-18
-33.75,20.25,2020,11,18,7.43,8.79,1.97,2020-11-18,2.00559573026943,2020-11-18
-33.75,20.75,2020,11,18,7.32,8.95,1.97,2020-11-18,2.04523326347148,2020-11-18
-33.25,18.75,2020,11,18,8.07,9.12,2.66,2020-11-18,2.0586010118187,2020-11-18
-33.25,19.25,2020,11,18,7.12,8.76,2.3,2020-11-18,2.00912781112836,2020-11-18
-33.25,19.75,2020,11,18,7.55,8.61,2.3,2020-11-18,1.96112786214681,2020-11-18
-33.25,20.25,2020,11,18,7.97,8.56,1.97,2020-11-18,1.93595311598474,2020-11-18
-33.25,20.75,2020,11,18,7.72,8.62,1.97,2020-11-18,1.95773971555491,2020-11-18
-32.75,18.75,2020,11,18,6.57,8.97,2.72,2020-11-18,2.07460332638417,2020-11-18
-32.75,19.25,2020,11,18,6.66,8.73,2.55,2020-11-18,2.01763416117489,2020-11-18
-32.75,19.75,2020,11,18,7.29,8.54,2.55,2020-11-18,1.9540044193271,2020-11-18
-32.75,20.25,2020,11,18,7.6,8.31,2.52,2020-11-18,1.89198901779671,2020-11-18
-32.75,20.75,2020,11,18,7.38,8.19,2.52,2020-11-18,1.87229231075682,2020-11-18
-32.25,18.75,2020,11,18,4.99,8.73,2.72,2020-11-18,2.07301435813008,2020-11-18
-32.25,19.25,2020,11,18,5.35,8.48,2.55,2020-11-18,2.00484214989578,2020-11-18
-32.25,19.75,2020,11,18,5.72,8.17,2.55,2020-11-18,1.92284217279145,2020-11-18
-32.25,20.25,2020,11,18,5.86,7.71,2.52,2020-11-18,1.81472903113098,2020-11-18
-32.25,20.75,2020,11,18,5.9,7.4,2.52,2020-11-18,1.74367244623935,2020-11-18
-34.25,18.75,2020,11,19,9.56,9.03,2.76,2020-11-19,1.98894571150234,2020-11-19
-34.25,19.25,2020,11,19,8.1,8.33,2.67,2020-11-19,1.87990683747947,2020-11-19
-34.25,19.75,2020,11,19,7.41,8.02,2.67,2020-11-19,1.83305836263412,2020-11-19
-34.25,20.25,2020,11,19,7.03,8.04,2.62,2020-11-19,1.85015856155075,2020-11-19
-34.25,20.75,2020,11,19,6.71,8.25,2.62,2020-11-19,1.90800686405225,2020-11-19
-33.75,18.75,2020,11,19,8.54,8.45,2.78,2020-11-19,1.89230794971089,2020-11-19
-33.75,19.25,2020,11,19,7.22,7.79,2.8,2020-11-19,1.78762385839572,2020-11-19
-33.75,19.75,2020,11,19,6.77,7.56,2.8,2020-11-19,1.75081142074913,2020-11-19
-33.75,20.25,2020,11,19,6.45,7.52,2.69,2020-11-19,1.75242576106654,2020-11-19
-33.75,20.75,2020,11,19,5.96,7.59,2.69,2020-11-19,1.78442054982422,2020-11-19
-33.25,18.75,2020,11,19,7.37,8.09,2.78,2020-11-19,1.85013034382903,2020-11-19
-33.25,19.25,2020,11,19,7.23,7.62,2.8,2020-11-19,1.7490531461647,2020-11-19
-33.25,19.75,2020,11,19,7.29,7.43,2.8,2020-11-19,1.70432562722975,2020-11-19
-33.25,20.25,2020,11,19,7.19,7.28,2.69,2020-11-19,1.6739014293777,2020-11-19
-33.25,20.75,2020,11,19,6.63,7.17,2.69,2020-11-19,1.66772909098371,2020-11-19
-32.75,18.75,2020,11,19,7.06,7.63,2.86,2020-11-19,1.75694000973133,2020-11-19
-32.75,19.25,2020,11,19,7.69,7.46,2.97,2020-11-19,1.69780898485827,2020-11-19
-32.75,19.75,2020,11,19,7.94,7.2,2.97,2020-11-19,1.63103521554083,2020-11-19
-32.75,20.25,2020,11,19,8.16,6.92,3.02,2020-11-19,1.56075758308618,2020-11-19
-32.75,20.75,2020,11,19,8.07,6.8,3.02,2020-11-19,1.53674984275038,2020-11-19
-32.25,18.75,2020,11,19,7.12,7.11,2.86,2020-11-19,1.6379836607134,2020-11-19
-32.25,19.25,2020,11,19,7.51,6.96,2.97,2020-11-19,1.5913101835152,2020-11-19
-32.25,19.75,2020,11,19,7.61,6.63,2.97,2020-11-19,1.51376517397382,2020-11-19
-32.25,20.25,2020,11,19,8.07,6.41,3.02,2020-11-19,1.4490248617432,2020-11-19
-32.25,20.75,2020,11,19,8.71,6.46,3.02,2020-11-19,1.43904810564629,2020-11-19
-34.25,18.75,2020,11,20,8.08,9.4,2.79,2020-11-20,2.12125143151903,2020-11-20
-34.25,19.25,2020,11,20,7.21,8.35,2.77,2020-11-20,1.91391955163391,2020-11-20
-34.25,19.75,2020,11,20,7.1,7.87,2.77,2020-11-20,1.8095981416447,2020-11-20
-34.25,20.25,2020,11,20,7.35,7.86,2.76,2020-11-20,1.79905833451135,2020-11-20
-34.25,20.75,2020,11,20,7.56,8.14,2.76,2020-11-20,1.85507639529489,2020-11-20
-33.75,18.75,2020,11,20,5.31,8.36,2.79,2020-11-20,1.97917631983077,2020-11-20
-33.75,19.25,2020,11,20,4.61,7.41,2.9,2020-11-20,1.78870051974001,2020-11-20
-33.75,19.75,2020,11,20,4.74,6.97,2.9,2020-11-20,1.68541771300011,2020-11-20
-33.75,20.25,2020,11,20,5.07,6.69,2.94,2020-11-20,1.61149228314123,2020-11-20
-33.75,20.75,2020,11,20,5.14,6.52,2.94,2020-11-20,1.57093186323517,2020-11-20
-33.25,18.75,2020,11,20,5,7.57,2.79,2020-11-20,1.81175715565009,2020-11-20
-33.25,19.25,2020,11,20,4.47,7.18,2.9,2020-11-20,1.7416079257724,2020-11-20
-33.25,19.75,2020,11,20,4.56,6.77,2.9,2020-11-20,1.64639966627795,2020-11-20
-33.25,20.25,2020,11,20,4.83,6.1,2.94,2020-11-20,1.48673896308693,2020-11-20
-33.25,20.75,2020,11,20,4.86,5.44,2.94,2020-11-20,1.33728644908342,2020-11-20
-32.75,18.75,2020,11,20,5.36,6.96,2.93,2020-11-20,1.66260804187069,2020-11-20
-32.75,19.25,2020,11,20,4.84,6.96,3.05,2020-11-20,1.67985217505435,2020-11-20
-32.75,19.75,2020,11,20,4.92,6.32,3.05,2020-11-20,1.53324028829637,2020-11-20
-32.75,20.25,2020,11,20,5.38,5.29,3.09,2020-11-20,1.28630193858932,2020-11-20
-32.75,20.75,2020,11,20,5.56,4.46,3.09,2020-11-20,1.09363606111304,2020-11-20
-32.25,18.75,2020,11,20,5.58,6.29,2.93,2020-11-20,1.50460542840887,2020-11-20
-32.25,19.25,2020,11,20,5.26,6.14,3.05,2020-11-20,1.48147682536529,2020-11-20
-32.25,19.75,2020,11,20,5.41,5.44,3.05,2020-11-20,1.31904746206225,2020-11-20
-32.25,20.25,2020,11,20,5.78,4.52,3.09,2020-11-20,1.09983661722875,2020-11-20
-32.25,20.75,2020,11,20,5.75,3.82,3.09,2020-11-20,0.943376376950832,2020-11-20
-34.25,18.75,2020,11,21,4.94,10.01,2.52,2020-11-21,2.3625903342418,2020-11-21
-34.25,19.25,2020,11,21,5.44,9.2,2.66,2020-11-21,2.16381139947339,2020-11-21
-34.25,19.75,2020,11,21,5.86,8.82,2.66,2020-11-21,2.06440782322832,2020-11-21
-34.25,20.25,2020,11,21,6.19,8.89,2.73,2020-11-21,2.06920994042716,2020-11-21
-34.25,20.75,2020,11,21,6.42,9.31,2.73,2020-11-21,2.15605578414212,2020-11-21
-33.75,18.75,2020,11,21,4.12,9.34,2.71,2020-11-21,2.23907598714729,2020-11-21
-33.75,19.25,2020,11,21,4.84,8.12,2.9,2020-11-21,1.94077775958851,2020-11-21
-33.75,19.75,2020,11,21,5.37,7.61,2.9,2020-11-21,1.80848472560348,2020-11-21
-33.75,20.25,2020,11,21,5.93,7.39,2.84,2020-11-21,1.74042823391447,2020-11-21
-33.75,20.75,2020,11,21,6.43,7.32,2.84,2020-11-21,1.70810182721095,2020-11-21
-33.25,18.75,2020,11,21,4.4,8.88,2.71,2020-11-21,2.12632019424507,2020-11-21
-33.25,19.25,2020,11,21,4.82,7.88,2.9,2020-11-21,1.88745639178346,2020-11-21
-33.25,19.75,2020,11,21,5.19,7.43,2.9,2020-11-21,1.77396539585605,2020-11-21
-33.25,20.25,2020,11,21,5.99,6.93,2.84,2020-11-21,1.63496803582072,2020-11-21
-33.25,20.75,2020,11,21,6.89,6.41,2.84,2020-11-21,1.48815577935226,2020-11-21
-32.75,18.75,2020,11,21,4.98,8.48,2.84,2020-11-21,2.01711201389184,2020-11-21
-32.75,19.25,2020,11,21,5.3,7.82,3.02,2020-11-21,1.85804257945899,2020-11-21
-32.75,19.75,2020,11,21,5.5,7.18,3.02,2020-11-21,1.70745127735094,2020-11-21
-32.75,20.25,2020,11,21,6.33,6.46,2.98,2020-11-21,1.51797317675609,2020-11-21
-32.75,20.75,2020,11,21,7.54,5.9,2.98,2020-11-21,1.35188333001716,2020-11-21
-32.25,18.75,2020,11,21,5.49,8.39,2.84,2020-11-21,1.97995527226775,2020-11-21
-32.25,19.25,2020,11,21,5.91,7.56,3.02,2020-11-21,1.77933056409133,2020-11-21
-32.25,19.75,2020,11,21,6.11,6.7,3.02,2020-11-21,1.57925337526128,2020-11-21
-32.25,20.25,2020,11,21,6.75,5.94,2.98,2020-11-21,1.38707858168793,2020-11-21
-32.25,20.75,2020,11,21,7.78,5.5,2.98,2020-11-21,1.25395015982247,2020-11-21
-34.25,18.75,2020,11,22,4.58,9.34,2.66,2020-11-22,2.22382156163867,2020-11-22
-34.25,19.25,2020,11,22,3.9,9.02,2.35,2020-11-22,2.17439211036013,2020-11-22
-34.25,19.75,2020,11,22,3.81,8.94,2.35,2020-11-22,2.15938180397378,2020-11-22
-34.25,20.25,2020,11,22,3.98,9.03,2.05,2020-11-22,2.17398852528078,2020-11-22
-34.25,20.75,2020,11,22,4.16,9.22,2.05,2020-11-22,2.21075721351557,2020-11-22
-33.75,18.75,2020,11,22,4.11,9.31,2.38,2020-11-22,2.23265952963104,2020-11-22
-33.75,19.25,2020,11,22,3,8.8,1.82,2020-11-22,2.15475183876369,2020-11-22
-33.75,19.75,2020,11,22,2.78,8.54,1.82,2020-11-22,2.10356411290071,2020-11-22
-33.75,20.25,2020,11,22,2.97,8.36,1.55,2020-11-22,2.05677491915721,2020-11-22
-33.75,20.75,2020,11,22,3.23,8.26,1.55,2020-11-22,2.02565926769175,2020-11-22
-33.25,18.75,2020,11,22,3.95,9.12,2.38,2020-11-22,2.19522760550457,2020-11-22
-33.25,19.25,2020,11,22,2.94,8.51,1.82,2020-11-22,2.09151015030518,2020-11-22
-33.25,19.75,2020,11,22,2.48,8.14,1.82,2020-11-22,2.02353831178135,2020-11-22
-33.25,20.25,2020,11,22,2.34,7.73,1.55,2020-11-22,1.9359572650412,2020-11-22
-33.25,20.75,2020,11,22,2.4,7.4,1.55,2020-11-22,1.85973872728317,2020-11-22
-32.75,18.75,2020,11,22,4.1,8.7,2,2020-11-22,2.09578027984771,2020-11-22
-32.75,19.25,2020,11,22,3.59,8.09,1.76,2020-11-22,1.97548192735635,2020-11-22
-32.75,19.75,2020,11,22,3.01,7.75,1.76,2020-11-22,1.91823757964469,2020-11-22
-32.75,20.25,2020,11,22,2.63,7.36,1.98,2020-11-22,1.84311408057941,2020-11-22
-32.75,20.75,2020,11,22,2.47,7.06,1.98,2020-11-22,1.78093921309194,2020-11-22
-32.25,18.75,2020,11,22,4.38,8.3,2,2020-11-22,1.99652063786967,2020-11-22
-32.25,19.25,2020,11,22,3.94,7.64,1.76,2020-11-22,1.86265416732062,2020-11-22
-32.25,19.75,2020,11,22,3.47,7.28,1.76,2020-11-22,1.79726330522999,2020-11-22
-32.25,20.25,2020,11,22,3.32,7.02,1.98,2020-11-22,1.74375425374613,2020-11-22
-32.25,20.75,2020,11,22,3.35,6.89,1.98,2020-11-22,1.71351773957289,2020-11-22
-34.25,18.75,2020,11,23,7.54,8.67,1.91,2020-11-23,1.97495563101683,2020-11-23
-34.25,19.25,2020,11,23,7.63,8.28,2.08,2020-11-23,1.8842460884971,2020-11-23
-34.25,19.75,2020,11,23,7.38,8.05,2.08,2020-11-23,1.84080129193373,2020-11-23
-34.25,20.25,2020,11,23,7.21,8.07,2.37,2020-11-23,1.85093751398773,2020-11-23
-34.25,20.75,2020,11,23,7.15,8.35,2.37,2020-11-23,1.91590925930894,2020-11-23
-33.75,18.75,2020,11,23,5.94,8.36,2.12,2020-11-23,1.95828438924289,2020-11-23
-33.75,19.25,2020,11,23,6.1,7.9,2.48,2020-11-23,1.84950801169074,2020-11-23
-33.75,19.75,2020,11,23,5.86,7.69,2.48,2020-11-23,1.81023031415625,2020-11-23
-33.75,20.25,2020,11,23,5.7,7.56,2.82,2020-11-23,1.78629454095396,2020-11-23
-33.75,20.75,2020,11,23,5.52,7.51,2.82,2020-11-23,1.78101687154225,2020-11-23
-33.25,18.75,2020,11,23,5.12,8.18,2.12,2020-11-23,1.94498860802918,2020-11-23
-33.25,19.25,2020,11,23,5.69,7.76,2.48,2020-11-23,1.83161332864707,2020-11-23
-33.25,19.75,2020,11,23,5.56,7.59,2.48,2020-11-23,1.7976852676578,2020-11-23
-33.25,20.25,2020,11,23,5.77,7.31,2.82,2020-11-23,1.727739253149,2020-11-23
-33.25,20.75,2020,11,23,6.05,6.94,2.82,2020-11-23,1.63522768663304,2020-11-23
-32.75,18.75,2020,11,23,4.85,7.97,2.46,2020-11-23,1.90670576433222,2020-11-23
-32.75,19.25,2020,11,23,5.92,7.62,2.97,2020-11-23,1.79249509706967,2020-11-23
-32.75,19.75,2020,11,23,5.96,7.39,2.97,2020-11-23,1.73943338007695,2020-11-23
-32.75,20.25,2020,11,23,6.46,6.98,3.05,2020-11-23,1.63062878480308,2020-11-23
-32.75,20.75,2020,11,23,7.25,6.43,3.05,2020-11-23,1.48071625027677,2020-11-23
-32.25,18.75,2020,11,23,4.93,7.84,2.46,2020-11-23,1.87481116042978,2020-11-23
-32.25,19.25,2020,11,23,6.05,7.4,2.97,2020-11-23,1.73869817705176,2020-11-23
-32.25,19.75,2020,11,23,6.23,7,2.97,2020-11-23,1.64275471453211,2020-11-23
-32.25,20.25,2020,11,23,6.63,6.54,3.05,2020-11-23,1.52601950627981,2020-11-23
-32.25,20.75,2020,11,23,7.23,6.03,3.05,2020-11-23,1.39140514667391,2020-11-23
-34.25,18.75,2020,11,24,8.89,8.21,1.95,2020-11-24,1.82671671790979,2020-11-24
-34.25,19.25,2020,11,24,9.39,7.75,1.62,2020-11-24,1.70666533019909,2020-11-24
-34.25,19.75,2020,11,24,9.61,7.45,1.62,2020-11-24,1.63188898076972,2020-11-24
-34.25,20.25,2020,11,24,10.01,7.35,1.62,2020-11-24,1.59613067806251,2020-11-24
-34.25,20.75,2020,11,24,10.59,7.4,1.62,2020-11-24,1.58814362964063,2020-11-24
-33.75,18.75,2020,11,24,7.29,8.06,1.75,2020-11-24,1.84603521193365,2020-11-24
-33.75,19.25,2020,11,24,7.72,7.5,1.71,2020-11-24,1.7058115649702,2020-11-24
-33.75,19.75,2020,11,24,8.09,7.19,1.71,2020-11-24,1.62381158786587,2020-11-24
-33.75,20.25,2020,11,24,8.56,6.91,2.45,2020-11-24,1.54524350676524,2020-11-24
-33.75,20.75,2020,11,24,8.88,6.63,2.45,2020-11-24,1.4716496948522,2020-11-24
-33.25,18.75,2020,11,24,6.68,8.06,1.75,2020-11-24,1.86626390662986,2020-11-24
-33.25,19.25,2020,11,24,7.35,7.45,1.71,2020-11-24,1.70683463652944,2020-11-24
-33.25,19.75,2020,11,24,7.6,7.13,1.71,2020-11-24,1.62656471628783,2020-11-24
-33.25,20.25,2020,11,24,8.26,6.77,2.45,2020-11-24,1.52370102631734,2020-11-24
-33.25,20.75,2020,11,24,8.96,6.35,2.45,2020-11-24,1.40601471363931,2020-11-24
-32.75,18.75,2020,11,24,6.43,7.9,2.47,2020-11-24,1.83856461947803,2020-11-24
-32.75,19.25,2020,11,24,7.47,7.42,2.33,2020-11-24,1.69610714571728,2020-11-24
-32.75,19.75,2020,11,24,7.41,7.07,2.33,2020-11-24,1.6193693063346,2020-11-24
-32.75,20.25,2020,11,24,8.15,6.61,2.77,2020-11-24,1.49135908792376,2020-11-24
-32.75,20.75,2020,11,24,9.44,6.04,2.77,2020-11-24,1.32036693913075,2020-11-24
-32.25,18.75,2020,11,24,6.34,7.78,2.47,2020-11-24,1.81455687914223,2020-11-24
-32.25,19.25,2020,11,24,7.16,7.34,2.33,2020-11-24,1.6883924341394,2020-11-24
-32.25,19.75,2020,11,24,7.18,6.85,2.33,2020-11-24,1.57751063236691,2020-11-24
-32.25,20.25,2020,11,24,7.86,6.3,2.77,2020-11-24,1.43124589524483,2020-11-24
-32.25,20.75,2020,11,24,9,5.76,2.77,2020-11-24,1.27197609110151,2020-11-24
-34.25,18.75,2020,11,25,5.1,7.35,1.98,2020-11-25,1.75895508946969,2020-11-25
-34.25,19.25,2020,11,25,5.41,6.74,1.96,2020-11-25,1.6114640654195,2020-11-25
-34.25,19.75,2020,11,25,5.67,6.41,1.96,2020-11-25,1.52861316874468,2020-11-25
-34.25,20.25,2020,11,25,6.09,6.4,2.14,2020-11-25,1.51243585653206,2020-11-25
-34.25,20.75,2020,11,25,6.6,6.6,2.14,2020-11-25,1.54051051104151,2020-11-25
-33.75,18.75,2020,11,25,3.87,6.84,2.48,2020-11-25,1.68502681395242,2020-11-25
-33.75,19.25,2020,11,25,3.9,6.27,2.73,2020-11-25,1.55581852633518,2020-11-25
-33.75,19.75,2020,11,25,4.07,6.02,2.73,2020-11-25,1.49394705907182,2020-11-25
-33.75,20.25,2020,11,25,4.48,5.85,2.98,2020-11-25,1.44211162900723,2020-11-25
-33.75,20.75,2020,11,25,4.96,5.74,2.98,2020-11-25,1.40145102424593,2020-11-25
-33.25,18.75,2020,11,25,3.87,6.56,2.48,2020-11-25,1.62204477630624,2020-11-25
-33.25,19.25,2020,11,25,3.9,6.15,2.73,2020-11-25,1.52882622448682,2020-11-25
-33.25,19.75,2020,11,25,3.86,5.97,2.73,2020-11-25,1.48966424349764,2020-11-25
-33.25,20.25,2020,11,25,4.16,5.66,2.98,2020-11-25,1.40998559201418,2020-11-25
-33.25,20.75,2020,11,25,4.64,5.3,2.98,2020-11-25,1.3130910250688,2020-11-25
-32.75,18.75,2020,11,25,4.46,6.35,2.73,2020-11-25,1.55524278926708,2020-11-25
-32.75,19.25,2020,11,25,4.44,6.08,3.04,2020-11-25,1.49517334599994,2020-11-25
-32.75,19.75,2020,11,25,4.12,5.88,3.04,2020-11-25,1.46079795051954,2020-11-25
-32.25,18.75,2020,11,25,4.88,6.13,2.73,2020-11-25,1.49182894881982,2020-11-25
-32.25,19.25,2020,11,25,4.37,5.94,3.04,2020-11-25,1.46600365279773,2020-11-25
-32.25,19.75,2020,11,25,4.2,5.63,3.04,2020-11-25,1.40191104476874,2020-11-25
-34.25,18.75,2020,11,26,7.06,8.21,2.54,2020-11-26,1.88740280199841,2020-11-26
-34.25,19.25,2020,11,26,6.08,7.62,2.38,2020-11-26,1.78718920993624,2020-11-26
-34.25,19.75,2020,11,26,5.79,7.37,2.38,2020-11-26,1.7405721681815,2020-11-26
-34.25,20.25,2020,11,26,5.98,7.39,2.34,2020-11-26,1.73877014418527,2020-11-26
-34.25,20.75,2020,11,26,6.37,7.57,2.34,2020-11-26,1.76632549707008,2020-11-26
-33.75,18.75,2020,11,26,6.4,7.72,2.89,2020-11-26,1.79907102054301,2020-11-26
-33.75,19.25,2020,11,26,5.07,7.09,2.98,2020-11-26,1.70146662263576,2020-11-26
-33.75,19.75,2020,11,26,4.8,6.84,2.98,2020-11-26,1.65418634498934,2020-11-26
-33.75,20.25,2020,11,26,4.99,6.71,2.95,2020-11-26,1.61864394368267,2020-11-26
-33.75,20.75,2020,11,26,5.22,6.64,2.95,2020-11-26,1.59527122151682,2020-11-26
-33.25,18.75,2020,11,26,6.3,7.29,2.89,2020-11-26,1.70566478504478,2020-11-26
-33.25,19.25,2020,11,26,5.06,6.73,2.98,2020-11-26,1.62082133503652,2020-11-26
-33.25,19.75,2020,11,26,5.03,6.46,2.98,2020-11-26,1.56108350971522,2020-11-26
-33.25,20.25,2020,11,26,5.2,6.22,2.95,2020-11-26,1.50146140093923,2020-11-26
-33.25,20.75,2020,11,26,5.13,6.01,2.95,2020-11-26,1.45654619832547,2020-11-26
-32.75,18.75,2020,11,26,6.31,6.84,2.98,2020-11-26,1.60411203516758,2020-11-26
-32.75,19.25,2020,11,26,5.32,6.37,3.1,2020-11-26,1.53122236289961,2020-11-26
-32.75,19.75,2020,11,26,5.37,6.02,3.1,2020-11-26,1.45083672611269,2020-11-26
-32.75,20.25,2020,11,26,5.7,5.62,3.17,2020-11-26,1.34991899440545,2020-11-26
-32.75,20.75,2020,11,26,5.77,5.32,3.17,2020-11-26,1.28011691416367,2020-11-26
-32.25,18.75,2020,11,26,6.11,6.35,2.98,2020-11-26,1.50052582820356,2020-11-26
-32.25,19.25,2020,11,26,5.07,5.81,3.1,2020-11-26,1.41354873625324,2020-11-26
-32.25,19.75,2020,11,26,5.05,5.33,3.1,2020-11-26,1.30624276475148,2020-11-26
-32.25,20.25,2020,11,26,5.59,4.88,3.17,2020-11-26,1.18711426374479,2020-11-26
-32.25,20.75,2020,11,26,6.14,4.61,3.17,2020-11-26,1.1081425975648,2020-11-26
-34.25,18.75,2020,11,27,10.56,8.54,2.86,2020-11-27,1.84556535103758,2020-11-27
-34.25,19.25,2020,11,27,9.24,7.81,2.88,2020-11-27,1.72513575031087,2020-11-27
-34.25,19.75,2020,11,27,8.8,7.48,2.88,2020-11-27,1.66549810984481,2020-11-27
-34.25,20.25,2020,11,27,8.85,7.51,2.86,2020-11-27,1.6705880955777,2020-11-27
-34.25,20.75,2020,11,27,9.04,7.72,2.86,2020-11-27,1.71152388284138,2020-11-27
-33.75,18.75,2020,11,27,7.49,7.9,3.02,2020-11-27,1.80341311721905,2020-11-27
-33.75,19.25,2020,11,27,6.41,7.22,3.14,2020-11-27,1.686271478229,2020-11-27
-33.75,19.75,2020,11,27,6.38,6.99,3.14,2020-11-27,1.63553108685716,2020-11-27
-33.75,20.25,2020,11,27,6.55,6.88,3.18,2020-11-27,1.60515063841689,2020-11-27
-33.75,20.75,2020,11,27,6.51,6.78,3.18,2020-11-27,1.58398352532661,2020-11-27
-33.25,18.75,2020,11,27,5.88,7.35,3.02,2020-11-27,1.73308888969421,2020-11-27
-33.25,19.25,2020,11,27,5.37,7.04,3.14,2020-11-27,1.68027129182376,2020-11-27
